coordinates
"-3.8970413329999474  57.06323817900005 ,-3.8942028809999556  57.05647205300005 ,-3.8898853279999344  57.05445088200008 ,-3.887207119999971  57.05431335600008 ,-3.883517256999937  57.05178113000005 ,-3.881416612999942  57.051909745000046 ,-3.878708432999929  57.05469990100005 ,-3.875688388999947  57.056022874000064 ,-3.8683186739999655  57.05644031800006 ,-3.8486613019999254  57.055680720000055 ,-3.8376221689999284  57.05272170200004 ,-3.8337009599999305  57.05023995200003 ,-3.8268903429999455  57.049336735000054 ,-3.8192130699999325  57.04466118100004 ,-3.815109566999979  57.04326512500006 ,-3.8087433929999293  57.03865080200006 ,-3.80121240699998  57.038743184000054 ,-3.7944700489999263  57.040424966000046 ,-3.7908337249999704  57.03884352400007 ,-3.7867315939999457  57.03867569700003 ,-3.7791789699999754  57.03645429200003 ,-3.7723913619999507  57.03719747900004 ,-3.7561222719999705  57.03568000100006 ,-3.7516807019999305  57.030809410000074 ,-3.750069999999937  57.02680000000004 ,-3.7456445419999795  57.01973425600005 ,-3.7380809489999365  57.01459940800004 ,-3.7341281469999785  57.01311778500008 ,-3.7315209459999323  57.013153877000036 ,-3.723799999999926  57.009870000000035 ,-3.7315209459999323  57.013153877000036 ,-3.7341281469999785  57.01311778500008 ,-3.7380809489999365  57.01459940800004 ,-3.7456445419999795  57.01973425600005 ,-3.750069999999937  57.02680000000004 ,-3.7516807019999305  57.030809410000074 ,-3.7561222719999705  57.03568000100006 ,-3.7723913619999507  57.03719747900004 ,-3.7791789699999754  57.03645429200003 ,-3.7867315939999457  57.03867569700003 ,-3.7908337249999704  57.03884352400007 ,-3.7944700489999263  57.040424966000046 ,-3.80121240699998  57.038743184000054 ,-3.8087433929999293  57.03865080200006 ,-3.815109566999979  57.04326512500006 ,-3.8192130699999325  57.04466118100004 ,-3.8268903429999455  57.049336735000054 ,-3.8337009599999305  57.05023995200003 ,-3.8376221689999284  57.05272170200004 ,-3.8486613019999254  57.055680720000055 ,-3.8683186739999655  57.05644031800006 ,-3.875688388999947  57.056022874000064 ,-3.878708432999929  57.05469990100005 ,-3.881416612999942  57.051909745000046 ,-3.883517256999937  57.05178113000005 ,-3.887207119999971  57.05431335600008 ,-3.8898853279999344  57.05445088200008 ,-3.8942028809999556  57.05647205300005 ,-3.8970413329999474  57.06323817900005"
"-3.6721068876060303  57.13367571847606 ,-3.674964770999943  57.13177064900003 ,-3.6774460969999643  57.12635603600006 ,-3.6811336899999394  57.12391983800006 ,-3.6859634029999513  57.11583962600009 ,-3.6897290959999443  57.11275969200006 ,-3.691194885999914  57.10904850100008 ,-3.6898793049999665  57.10443354400006 ,-3.691027684999923  57.10071988800009 ,-3.6876293519999157  57.09374771700006 ,-3.6832069289999088  57.09111397500004 ,-3.67827108099992  57.08594199600003 ,-3.676053817120686  57.08041434537017 ,-3.671289882306953  57.0731006268574 ,-3.6705104574561336  57.07015878565284 ,-3.668008911999913  57.072869930000074 ,-3.675443296999958  57.080395744000086 ,-3.679674914999944  57.08928846800009 ,-3.677085811999954  57.09265876800003 ,-3.6679215489999635  57.09922497900006 ,-3.666346335999929  57.10458785300006 ,-3.65643828399991  57.10761990800006 ,-3.6531504219999396  57.11413684300005 ,-3.6444799999999358  57.11671000000009 ,-3.6444454839999416  57.11980075500005 ,-3.6446967989999646  57.124650122000084 ,-3.6483675179999313  57.128332841000045 ,-3.653960081999973  57.131486081000084 ,-3.6570676869999414  57.132700229000115 ,-3.660547291999922  57.13288151900013 ,-3.6651300199999373  57.13497879300007 ,-3.66888889799997  57.13326495600009 ,-3.6711493813961895  57.13387097629708"
"-3.6816843739999285  57.15912764600006 ,-3.681515044999969  57.15791068200008 ,-3.67926614299995  57.157796149000035 ,-3.6676154779999592  57.16171256100006 ,-3.6679532759999347  57.16414653000004 ,-3.6700953509999295  57.166101867000066 ,-3.6651837209999485  57.16811796400003 ,-3.6623595699999782  57.17055338000006 ,-3.6569382249999762  57.171613628000046 ,-3.6547776419999423  57.17589086000004 ,-3.6524000889999684  57.17714453900004 ,-3.6510045109999396  57.179523946000074 ,-3.6468597669999667  57.18028661400007 ,-3.6404596229999697  57.17994416400006 ,-3.634636089999958  57.17671517700006 ,-3.614869265999971  57.17420814500008 ,-3.6123858769999515  57.17226385300006 ,-3.6032900779999295  57.17045204100003 ,-3.5949269519999802  57.166640983000036 ,-3.5919019989999583  57.16421955900006 ,-3.591845171999978  57.16089812100006 ,-3.589410933999943  57.158583828000076 ,-3.5888880579999523  57.15182037100004 ,-3.5861676179999336  57.14582546200006 ,-3.5864228829999547  57.142017603000056 ,-3.5847199999999475  57.13822000000005 ,-3.5864228829999547  57.142017603000056 ,-3.5861676179999336  57.14582546200006 ,-3.5888880579999523  57.15182037100004 ,-3.589410933999943  57.158583828000076 ,-3.591845171999978  57.16089812100006 ,-3.5919019989999583  57.16421955900006 ,-3.5949269519999802  57.166640983000036 ,-3.6032900779999295  57.17045204100003 ,-3.6123858769999515  57.17226385300006 ,-3.614869265999971  57.17420814500008 ,-3.634636089999958  57.17671517700006 ,-3.6404596229999697  57.17994416400006 ,-3.6468597669999667  57.18028661400007 ,-3.6510045109999396  57.179523946000074 ,-3.6524000889999684  57.17714453900004 ,-3.6547776419999423  57.17589086000004 ,-3.6569382249999762  57.171613628000046 ,-3.6623595699999782  57.17055338000006 ,-3.6651837209999485  57.16811796400003 ,-3.6700953509999295  57.166101867000066 ,-3.6679532759999347  57.16414653000004 ,-3.6676154779999592  57.16171256100006 ,-3.67926614299995  57.157796149000035 ,-3.681515044999969  57.15791068200008 ,-3.6816843739999285  57.15912764600006"
"-3.1393740999999222  56.95164560000008 ,-3.1409090271986035  56.95194921817126 ,-3.1548167659999495  56.95847758700006 ,-3.1619868389999177  56.95943898100009 ,-3.1681642739999334  56.95872739300005 ,-3.170250931999892  56.957096118000045 ,-3.1794955369999625  56.95605156700003 ,-3.187157441999917  56.957684293000064 ,-3.1931300859999294  56.95727707900004 ,-3.1968761179999636  56.96076851100004 ,-3.198498932999954  56.96070625600006 ,-3.2006278629999403  56.959097422000085 ,-3.2145265819999658  56.95655725300007 ,-3.2210230799999366  56.9578021180001 ,-3.222220408999896  56.953889442000076 ,-3.2255468049999503  56.95233854500004 ,-3.2330851199999477  56.95277835500009 ,-3.2354845752737402  56.95350241784556 ,-3.241848453940808  56.95590676270059 ,-3.2467227232428013  56.96007897696165 ,-3.246886254940229  56.95541978103217 ,-3.2373681229999236  56.95173160900007 ,-3.226578491999924  56.947306200000114 ,-3.2104352759999406  56.938493558000054 ,-3.200874918999943  56.93487162700005 ,-3.2001367259998896  56.933173494000094 ,-3.2011626009999685  56.93318700200006 ,-3.197208413999937  56.929791126000055 ,-3.1979180139999293  56.929270428000045 ,-3.1905884649999687  56.92856689000009 ,-3.1698079549999307  56.93576358300004 ,-3.1602580499999173  56.945771159000074 ,-3.152386500999968  56.943831473000024 ,-3.151836709999928  56.94306030100009 ,-3.146382378999923  56.94358478600005 ,-3.1448448219999108  56.94748005000008 ,-3.137930298380308  56.95085457785891 ,-3.136287329999942  56.95237362100006"
"-3.8936981389999623  57.087756683000066 ,-3.881501083999965  57.08624399000009 ,-3.8735272835944548  57.08613434348072 ,-3.86650599208429  57.08544374491541 ,-3.861206713999916  57.08382992700007 ,-3.8575706079999286  57.0834525920001 ,-3.855457428999942  57.07761835000009 ,-3.851617368999927  57.07366415700007 ,-3.8449775569999147  57.07177817700007 ,-3.8338197289999685  57.06550141100008 ,-3.8291182779999517  57.06438051300006 ,-3.825174019999946  57.05942700800005 ,-3.8200645559999673  57.05806821900006 ,-3.8108599999999178  57.06856000000006 ,-3.810997116999924  57.070405969000056 ,-3.8171026219999287  57.075407651000035 ,-3.829735712999929  57.078499783000055 ,-3.839359986999958  57.08656773700007 ,-3.841186250999932  57.08678801000007 ,-3.8432036859999847  57.09012869400007 ,-3.845734043999913  57.0912613180001 ,-3.847950191999916  57.09174890700007 ,-3.8500099749999595  57.09081909900005 ,-3.8586704958907885  57.085234320628906 ,-3.865697703317614  57.08641360677487 ,-3.872697346373895  57.08703726635889 ,-3.8813542100819673  57.08702251530993 ,-3.893151590021607  57.088550142091755"
"-3.5449300596986753  56.99012528002479 ,-3.5447155930972145  56.99239940125937 ,-3.54183963721863  56.994220202880754 ,-3.545453066786799  57.00006070836606 ,-3.5447460953312278  57.00416075038799 ,-3.5433195608040515  57.005118637094405 ,-3.548316374383982  57.009482894683686 ,-3.553451125411529  57.01220709157424 ,-3.563064819050751  57.014130198142894 ,-3.569326355561569  57.01675642878888 ,-3.5767854338903002  57.018210241228445 ,-3.5822516828808677  57.0226014448286 ,-3.5931836683919913  57.02169854961005 ,-3.595519757834827  57.021970913457004 ,-3.599903770247012  57.02490658862097 ,-3.604868205707421  57.02566646800768 ,-3.614788463790285  57.02385797797944 ,-3.623498979205381  57.02535068744985 ,-3.6264165880509895  57.02778599016581 ,-3.6276305930953137  57.025380036071745 ,-3.6331924434906533  57.025051016218846 ,-3.6453201021106203  57.031029766955456 ,-3.652377478658381  57.03165954578841 ,-3.6546600554644546  57.032903074394355 ,-3.6561270592312227  57.03387395057334 ,-3.659790109061159  57.0366634305238 ,-3.652982744999973  57.03427186300007 ,-3.6522326882152853  57.03311710255944 ,-3.650360639364202  57.03229875498795 ,-3.6441570570226403  57.03169627181248 ,-3.6337108820443427  57.02678111646145 ,-3.6301310375445954  57.027669779874635 ,-3.6255601923028133  57.03005137870288 ,-3.621842445249712  57.026385808842456 ,-3.614408334146631  57.025610734395364 ,-3.6036927945362316  57.02774821968072 ,-3.5958071195766244  57.02613873770625 ,-3.592979998363269  57.023394103715745 ,-3.590107121475845  57.02336328113416 ,-3.5799683536894116  57.023828480157405 ,-3.5725169785018815  57.01961872175814 ,-3.5656151747001896  57.01838962955052 ,-3.558819428071205  57.01655695036407 ,-3.5492033087908212  57.01386600771255 ,-3.5423068826005273  57.011180109530905 ,-3.5364592840330094  57.00453266203658 ,-3.537042307279403  57.00151836049072 ,-3.53693221271853  57.00014265106545 ,-3.536292478560629  56.99276420507604 ,-3.5351437196176607  56.990173764698845 ,-3.5368854659193714  56.98985300678883"
"-3.4021580652653363  56.904874180871445 ,-3.383046731999974  56.90699256600007 ,-3.381189231999941  56.90672200700005 ,-3.3706445769999256  56.90856043800008 ,-3.3647784619999475  56.907799848000074 ,-3.3585753039908903  56.90808403211112 ,-3.3571299999999273  56.908270000000094 ,-3.350600363999913  56.90892419600006 ,-3.3448791341283464  56.90818237460916 ,-3.34049742707534  56.904199258205395 ,-3.3367823775146226  56.89838526595991 ,-3.3362161949999587  56.89644026100008 ,-3.3400871226567164  56.89399601008344 ,-3.350325952999989  56.88576046800007 ,-3.3560955129999246  56.88395946100008 ,-3.361939842999955  56.88382311300008 ,-3.3660750099999652  56.88218499600005 ,-3.3657113999999586  56.879100063000124 ,-3.3689895839999666  56.87464105500005 ,-3.3696821907391468  56.87287824396546 ,-3.3781333529999724  56.8690985170001 ,-3.3794285709999277  56.866981813000045 ,-3.378073814490054  56.861421644186585 ,-3.389208672148562  56.854460208484575 ,-3.381027153961491  56.86118208042901 ,-3.3818272880539864  56.864909750676 ,-3.382540244999966  56.87088538100006 ,-3.3814529049999362  56.87383269400002 ,-3.3827266219999315  56.87793446500009 ,-3.3840909769999525  56.879285919000054 ,-3.3873865599998885  56.88013884300006 ,-3.393938816999917  56.879596906000074 ,-3.394380159999946  56.88074021900008 ,-3.399442599999908  56.88103940500008 ,-3.403295182999935  56.88334118700004 ,-3.4102101669999407  56.881047703000036 ,-3.4145445919999666  56.88631134100006 ,-3.4142116269998963  56.890010506000074 ,-3.411380543999938  56.89289694500006 ,-3.4026042589999452  56.89801728600007 ,-3.400732161999937  56.903270037000034"
"-3.3894358032560734  56.977556167334726 ,-3.3829487500776025  56.97474605808438 ,-3.376708915767048  56.973792919675326 ,-3.376436758999946  56.97310589200006 ,-3.377687776999943  56.96969418400006 ,-3.379099965368275  56.96848584481791 ,-3.3793365826682034  56.96644721535488 ,-3.376111169314114  56.96112795697819 ,-3.3770547717705464  56.95821327242694 ,-3.3714449268873694  56.952275670594 ,-3.3634208310751195  56.94958488436719 ,-3.3555908989940635  56.945252834751926 ,-3.342938305999958  56.941599346000054 ,-3.337681000999944  56.93919484500003 ,-3.332794419999959  56.93449333500007 ,-3.3271368519999736  56.93146015700006 ,-3.325954939999948  56.927697418000065 ,-3.3187122359999153  56.92118211100006 ,-3.3109198069999413  56.91798293900007 ,-3.3091197749999144  56.91560025300011 ,-3.302962349999937  56.91363859000007 ,-3.299711175999929  56.91158714400007 ,-3.2945830899999264  56.911146217000066 ,-3.292266219999938  56.90945056700011 ,-3.2919495859999337  56.907605736000065 ,-3.299403064679535  56.90453516377689 ,-3.301787383999979  56.89715173400003 ,-3.298178613981596  56.895950071575875 ,-3.2938132931820427  56.89343656804406 ,-3.31538455299994  56.9002329890001 ,-3.322846650999936  56.903611465000104 ,-3.3320503329999274  56.905499286000065 ,-3.336274994999913  56.90722953000005 ,-3.3411720769999382  56.906861719000055 ,-3.3425832286180786  56.90795833141509 ,-3.344486099999916  56.910563680000074 ,-3.343643584999904  56.91445046300006 ,-3.3383109309999486  56.917591160000036 ,-3.343915889999925  56.922027779000096 ,-3.3503041339999227  56.92445843400005 ,-3.352760426999956  56.92741025000004 ,-3.3544513579999493  56.93163173900011 ,-3.3531064089999694  56.93401731600003 ,-3.354461821999946  56.93604661800005 ,-3.352806665999943  56.94049120400006 ,-3.3583729999352343  56.94318546719865 ,-3.367471436545963  56.94870700963575 ,-3.375151852805088  56.95112088617759 ,-3.381604690423698  56.95811469236357 ,-3.379963984262367  56.960943168387956 ,-3.3814003340120937  56.96599599682488 ,-3.381286120495383  56.96847037247121 ,-3.379425491012627  56.97044112997465 ,-3.377640099224958  56.973393568559175 ,-3.3838569006158528  56.974188195971045 ,-3.3902457839999087  56.97729272500004"
"-3.794518755709942  57.156426650858194 ,-3.7909375085721595  57.15683192905037 ,-3.7902576228539213  57.1546761479728 ,-3.792063805364896  57.1492212956183 ,-3.788096759999958  57.14977516700004 ,-3.7821726569999257  57.14872287200005 ,-3.7777620799999116  57.14926974800007 ,-3.776253728999939  57.148530089000076 ,-3.7718702079999433  57.148503133000105 ,-3.762700026999902  57.14456035300006 ,-3.758645538999933  57.14494341900009 ,-3.7566597779999493  57.146394458000024 ,-3.7493564789999674  57.13958801700006 ,-3.7266962539999016  57.12416768400005 ,-3.7241973469999428  57.12044638100009 ,-3.723352635999953  57.11568688100004 ,-3.718758385999929  57.11134554800003 ,-3.719918815999963  57.109980999000065 ,-3.7235524839999523  57.10917995600008 ,-3.723872134999957  57.10728064200005 ,-3.720226741999965  57.1037628080001 ,-3.7146982509999518  57.10088521500009 ,-3.70753579699994  57.08957544100008 ,-3.709020132999964  57.083813846000076 ,-3.7155685939999277  57.07916662300008 ,-3.725757141999961  57.079667342000064 ,-3.728389999999934  57.078310000000066 ,-3.734375560999961  57.08008577800007 ,-3.745607357999955  57.07896887200011 ,-3.7494327089999624  57.08003685100008 ,-3.7538912449999704  57.083922083000076 ,-3.7592485099999657  57.08603034600003 ,-3.7625753779999416  57.0854569460001 ,-3.7633702529999487  57.086122021000065 ,-3.765500364999977  57.08458613800006 ,-3.7675980109999543  57.08455656700005 ,-3.768210878999967  57.08789844000005 ,-3.7660407809999445  57.091718924000084 ,-3.76783749899993  57.093230032000086 ,-3.777579197999952  57.09495304400009 ,-3.77564954299993  57.09985432900004 ,-3.7768488169999737  57.10590627200004 ,-3.7759471429999185  57.10738720200004 ,-3.776644901999925  57.10951125700006 ,-3.779179901999931  57.11068738500006 ,-3.776744492999939  57.114213053000064 ,-3.779264686999963  57.119000019000055 ,-3.775121381999935  57.124231414000064 ,-3.7695938259999138  57.12810794600008 ,-3.7706733039999265  57.13559561500005 ,-3.777480274999974  57.14070612300004 ,-3.782468654999917  57.1412669740001 ,-3.7926723099999244  57.14771968900006 ,-3.790433727999916  57.15469122100007 ,-3.7911291369999316  57.156729872000064 ,-3.794418961643386  57.15632992982357"
"-3.542898186207868  56.989797428705316 ,-3.5425396317407247  56.99219693291743 ,-3.5395695855549367  56.99419123082805 ,-3.54326074893294  56.99947740292874 ,-3.5436187235920396  57.00351335502588 ,-3.541072055573286  57.004690205355054 ,-3.5464268375517483  57.00956005714999 ,-3.5524490476224257  57.01300519516399 ,-3.5620743121417386  57.01461155557429 ,-3.5753764251019446  57.018925098457004 ,-3.5774020920323304  57.02077399433096 ,-3.5800183005729997  57.02213638781457 ,-3.5758007227254995  57.02443884069279 ,-3.5763600793853  57.029607376502916 ,-3.574622279999973  57.03615238400005 ,-3.566879686999912  57.03986270800008 ,-3.566184007999936  57.04224786800008 ,-3.5609476569999243  57.044844683000086 ,-3.558959799999971  57.04807248800005 ,-3.558267170999918  57.05416688600007 ,-3.555055074999906  57.05534336600009 ,-3.553469999999953  57.05507000000009 ,-3.5586898289999302  57.05701336600004 ,-3.5602851349999334  57.06520775000007 ,-3.557990469999938  57.0765295780001 ,-3.5614944809999627  57.080453587000115 ,-3.5615590649999294  57.084699379000014 ,-3.5693010129999347  57.090078822000066 ,-3.5711554549999387  57.09353759300008 ,-3.573089298999933  57.09438125400006 ,-3.57742999999992  57.09327000000009 ,-3.5812279099999293  57.092047053000066 ,-3.589609265999963  57.08742577500006 ,-3.5907885179999615  57.084827711000074 ,-3.5958721759999492  57.0838951540001 ,-3.5927080899999653  57.07914116600005 ,-3.591320807999956  57.06889869300006 ,-3.5925764019999504  57.065442037000096 ,-3.5917021209999525  57.05742483800003 ,-3.5899918609999357  57.05556605200007 ,-3.5876660629999755  57.047277929000096 ,-3.5841942279999417  57.04320957400008 ,-3.580117750999927  57.0418455270001 ,-3.574624485999954  57.03745110000009 ,-3.5770649749999115  57.02974337300001 ,-3.5768009859999754  57.024404812000064 ,-3.581972986999958  57.022169747000085 ,-3.578232277999962  57.020625756000086 ,-3.5763870929999357  57.018557794000074 ,-3.5626733519999294  57.014417048000034 ,-3.5529158589999104  57.01266515500004 ,-3.5473231209999794  57.00945947900003 ,-3.5426680899999474  57.00501558900006 ,-3.544354826999956  57.0039974840001 ,-3.5446648609999447  56.99955969300007 ,-3.5409870839999407  56.994227668000114 ,-3.5440263739999165  56.99249209000006 ,-3.544159348999912  56.98974111700007"
